UserID,Age,Gender,Region,Preferred_Language,Subscription_Plan,Signup_Date,Monthly_Spend_USD,Total_Watch_Hours_90,Num_Sessions_Last_30,Avg_Session_Min,Favorite_Genre,Preferred_Device,Num_Ratings,Avg_Rating,Reviews_Count,Sentiment_Score,Avg_Ad_View_Sec,Ad_Click_Rate,Implicit_Pref_Score,Top_Content_1,Top_Content_2,Top_Content_3,Last_Active_Date,Churn,Liked_Genres
200420,50,Female,India,English,Free,07-08-2025,0,6.01,5,17.29,Drama,Mobile,5,3.33,3,-0.31,5.71,0.016,0.91,5375,5895,5736,27-09-2025,0,Drama;Documentary
200421,45,Male,UK,English,Basic,21-02-2025,3.99,110.81,7,27.96,Action,Tablet,6,3.67,1,0.78,14.53,0.023,12.71,5306,5169,5636,29-10-2025,0,Action;Kids
200422,50,Male,USA,Telugu,Basic,06-05-2023,3.99,62.3,5,41.42,Action,TV,6,3.79,1,-0.64,14.7,0.01,11.19,5920,5532,5752,11-11-2025,0,Action;Comedy
200423,24,Female,Canada,English,Basic,09-08-2021,3.99,54.67,7,40.05,Horror,Mobile,8,2.64,2,0.84,20.76,0.123,5.69,5343,5403,5946,09-11-2025,0,Horror;Drama
200424,26,Male,India,English,Basic,29-12-2021,3.99,16.67,5,35.51,Horror,Tablet,4,3.71,0,-1,10.63,0.128,3.23,5665,5141,5876,11-11-2025,0,Horror;Thriller
200425,20,Female,India,English,Standard,17-06-2022,7.99,89.44,6,36.7,Action,Mobile,1,2.99,1,-0.34,16.21,0.174,10.84,5044,5347,5300,09-11-2025,0,Action;Action
200426,40,Male,India,Telugu,Free,06-01-2023,0,25.08,6,16.14,Drama,Mobile,4,4.2,5,0.12,12.28,0.53,3.92,5548,5787,5341,11-11-2025,0,Drama;Thriller
200427,32,Male,India,Hindi,Standard,30-08-2022,7.99,61.44,6,31.27,Romance,Mobile,6,2.86,2,0.33,13.8,0.043,8.05,5441,5976,5004,05-11-2025,0,Romance;Romance
200428,24,Female,India,Tamil,Standard,17-09-2023,7.99,163.5,2,28.19,Drama,Mobile,3,4.41,3,-0.92,16.85,0.118,50.65,5097,5834,5635,11-11-2025,0,Drama;Drama
200429,30,Female,Canada,English,Standard,15-11-2024,7.99,46.18,10,28.41,Romance,Mobile,4,3.55,3,0.83,15.49,0.031,3.6,5165,5193,5554,05-11-2025,0,Romance;Horror
200430,45,Female,India,Hindi,Free,15-12-2024,0,71.41,0,41,Kids,Mobile,1,3.47,3,0.65,12.65,0.021,75.59,5746,5899,5169,20-10-2025,0,Kids;Romance
200431,18,Female,India,Hindi,Free,27-10-2020,0,21.28,2,26.39,Comedy,Mobile,7,3.98,2,1,8.32,0.054,7.93,5103,5152,5420,29-10-2025,0,Comedy;Horror
200432,50,Female,UK,Telugu,Basic,12-01-2023,3.99,14.84,9,28.95,Action,Desktop,2,3.28,3,0.62,13.65,0.019,1.75,5436,5748,5280,14-10-2025,0,Action;Documentary
200433,24,Female,India,Spanish,Basic,17-02-2024,3.99,11.8,9,14.13,Thriller,Mobile,9,3.97,2,-0.24,20.19,0.037,1.1,5381,5806,5737,09-11-2025,0,Thriller;Romance
200434,20,Female,UK,English,Basic,29-12-2024,3.99,47.22,7,32.06,Thriller,Tablet,6,3.36,2,-0.44,13.05,0.059,6.19,5447,5386,5389,04-11-2025,0,Thriller;Documentary
200435,40,Male,India,Hindi,Standard,28-01-2021,7.99,93.94,6,24.12,Comedy,Mobile,5,3.47,3,-0.05,9.63,0.172,12.96,5007,5952,5185,08-11-2025,0,Comedy;Comedy
200436,18,Male,India,English,Free,09-11-2023,0,42.92,2,35.79,Romance,Mobile,10,4.04,0,1,16.93,0.042,14.64,5094,5208,5323,05-11-2025,0,Romance;Romance
200437,22,Male,India,Hindi,Free,05-08-2022,0,57.24,2,25.49,Kids,Mobile,7,3.12,0,0.23,3.69,0.012,16.51,5444,5989,5011,03-11-2025,0,Kids;Horror
200438,45,Other,India,English,Basic,28-06-2022,3.99,56.14,11,36.05,Kids,Mobile,5,3.04,3,0.25,9.84,0.01,4.83,5479,5549,5685,11-11-2025,0,Kids;Action
200439,24,Female,Canada,English,Standard,13-09-2023,7.99,14.91,8,33.55,Drama,Mobile,4,3.95,1,1,6.12,0.202,1.89,5633,5388,5608,09-11-2025,0,Drama;Horror
200440,28,Male,India,English,Basic,07-11-2020,3.99,47.24,5,51.72,Documentary,TV,11,3.78,2,-0.5,11.27,0.155,9.02,5877,5078,5278,30-10-2025,0,Documentary;Drama
200441,18,Female,India,Hindi,Standard,16-04-2021,7.99,32.21,2,39.97,Romance,Desktop,4,3.9,2,0.52,19.48,0.079,10.67,5494,5977,5139,28-10-2025,0,Romance;Comedy
200442,20,Female,India,English,Basic,28-05-2024,3.99,41.41,4,16.6,Comedy,Tablet,3,4,4,0.51,15.85,0.009,7.41,5037,5172,5678,03-11-2025,0,Comedy;Kids
200443,19,Male,India,Tamil,Premium,06-07-2022,12.99,53.49,5,22.35,Drama,Mobile,1,3.83,2,0.77,1,0.218,10.12,5533,5557,5699,08-11-2025,0,Drama;Thriller
200444,32,Female,Canada,English,Premium,13-09-2024,12.99,47.42,9,35.55,Comedy,Desktop,7,4.16,1,0.71,8.29,0.09,5.69,5098,5337,5086,06-11-2025,0,Comedy;Romance
200445,34,Female,India,English,Basic,21-03-2020,3.99,31.18,9,25.7,Kids,Mobile,5,3.86,1,0.16,3.01,0.055,2.96,5814,5596,5900,10-11-2025,0,Kids;Thriller
200446,26,Male,USA,Tamil,Basic,30-01-2021,3.99,109.5,5,5.32,Action,Mobile,7,2.6,0,-0.63,18.35,0.031,21.35,5021,5892,5231,12-10-2025,0,Action;Comedy
200447,34,Female,Australia,English,Basic,18-08-2025,3.99,4.28,8,48.5,Romance,Desktop,5,2.75,0,-0.14,8.51,0.127,0.57,5232,5431,5451,22-10-2025,0,Romance;Thriller
200448,20,Male,USA,English,Basic,11-08-2025,3.99,12.54,5,42.2,Comedy,TV,2,4.96,0,0.71,12.46,0.076,2,5468,5605,5138,11-11-2025,0,Comedy;Action
200449,30,Female,Canada,Hindi,Standard,24-08-2025,7.99,19.65,8,40.21,Romance,Mobile,5,3.8,1,1,12.74,0.046,2.37,5354,5489,5997,10-11-2025,0,Romance;Comedy
200450,50,Female,India,English,Standard,06-01-2025,7.99,40.81,1,28.93,Drama,Mobile,9,4.37,0,-0.53,13.24,0.049,21.07,5072,5666,5531,03-11-2025,0,Drama;Drama
200451,30,Female,India,English,Standard,01-02-2022,7.99,81.81,5,39.28,Comedy,Mobile,11,3.59,2,-0.57,1,0.025,14.85,5352,5106,5338,09-11-2025,0,Comedy;Drama
200452,19,Male,India,English,Standard,15-11-2021,7.99,38.74,6,27.96,Action,TV,6,3.77,1,-0.74,14.17,0.013,4.77,5052,5870,5156,15-10-2025,0,Action;Horror
200453,26,Female,UK,French,Basic,27-01-2022,3.99,63.79,4,37.05,Drama,Mobile,6,3.53,2,-0.26,8.71,0.215,12.08,5222,5209,5607,28-10-2025,0,Drama;Kids
200454,28,Female,Australia,Hindi,Free,03-05-2021,0,54.71,4,25.79,Documentary,Tablet,3,5,4,0.77,17.07,0.009,9.03,5797,5716,5017,08-11-2025,0,Documentary;Drama
200455,19,Male,India,Hindi,Standard,01-08-2023,7.99,9.89,8,50.16,Drama,Mobile,8,3.95,1,0.99,13.22,0.009,1.15,5325,5760,5792,11-11-2025,0,Drama;Drama
200456,36,Female,USA,Hindi,Basic,09-07-2020,3.99,75.72,6,19.3,Action,Mobile,3,3.48,3,-1,15.79,0.176,12.66,5990,5348,5897,26-10-2025,0,Action;Comedy
200457,34,Male,India,English,Standard,24-12-2021,7.99,91.4,8,47.32,Comedy,Mobile,8,2.81,2,-0.52,7.63,0.038,10.4,5460,5905,5261,06-11-2025,0,Comedy;Comedy
200458,19,Female,USA,English,Basic,09-04-2020,3.99,86.03,8,35.39,Action,Mobile,7,4.98,4,-0.64,5.23,0.053,7.92,5167,5352,5160,01-11-2025,0,Action;Documentary
200459,34,Male,India,Tamil,Free,22-10-2022,0,24.72,8,30.11,Drama,Mobile,6,3.7,4,-0.32,17.34,0.149,3.22,5283,5738,5309,09-09-2025,1,Drama;Comedy
200460,18,Male,Australia,English,Premium,02-10-2024,12.99,79.86,6,36.67,Drama,TV,6,4.25,4,0.07,15.38,0.005,9.73,5501,5848,5081,10-11-2025,0,Drama;Romance
200461,30,Male,USA,English,Free,29-03-2022,0,46.25,5,42.33,Kids,Desktop,3,4.31,2,-0.04,13.33,0.039,8.89,5717,5048,5697,31-10-2025,0,Kids;Documentary
200462,18,Female,India,English,Premium,20-10-2020,12.99,75.46,6,48.67,Comedy,Desktop,7,3.52,3,0.51,13.32,0.016,11.7,5367,5246,5213,06-11-2025,0,Comedy;Horror
200463,32,Male,India,English,Premium,17-03-2020,12.99,14.13,11,38.13,Romance,Desktop,4,4.2,2,-0.96,14.52,0.249,1.24,5650,5031,5427,09-11-2025,0,Romance;Horror
200464,36,Female,India,French,Standard,17-12-2020,7.99,20.77,8,26.09,Horror,Desktop,4,3.44,0,-0.11,4.25,0.018,2.39,5036,5695,5342,10-11-2025,0,Horror;Comedy
200465,26,Male,India,English,Standard,30-09-2023,7.99,50.05,9,35.56,Drama,Mobile,10,3.21,2,1,18.45,0.007,4.27,5607,5475,5359,03-11-2025,0,Drama;Comedy
200466,28,Male,India,Hindi,Standard,16-12-2023,7.99,150.75,4,53.17,Comedy,Desktop,6,4.5,2,1,11.08,0.019,30.16,5528,5477,5679,30-10-2025,0,Comedy;Kids
200467,45,Female,UAE,English,Premium,16-05-2025,12.99,97.42,6,48.48,Action,Mobile,2,3.71,4,1,11.25,0.078,12.23,5999,5257,5930,08-11-2025,0,Action;Comedy
200468,34,Female,USA,French,Basic,08-05-2023,3.99,19.51,10,44.09,Horror,Mobile,4,4.11,3,0.44,9.49,0.013,1.82,5749,5126,5206,29-10-2025,0,Horror;Drama
200469,28,Male,India,English,Basic,13-07-2020,3.99,21.03,3,42.96,Kids,Mobile,3,4.05,0,-0.19,1,0.144,5.15,5676,5219,5336,09-11-2025,0,Kids;Action
200470,34,Female,India,English,Standard,13-01-2024,7.99,30.62,8,41.99,Thriller,Mobile,9,4.18,1,0.3,15.45,0.107,3.65,5602,5245,5261,07-11-2025,0,Thriller;Horror
200471,20,Female,UAE,Tamil,Basic,07-08-2021,3.99,30.07,3,46.59,Romance,Mobile,6,2.87,2,1,6.01,0.164,8.97,5620,5480,5786,29-10-2025,0,Romance;Drama
200472,19,Female,UK,Hindi,Basic,10-04-2023,3.99,32.04,4,30.43,Drama,Tablet,3,3.45,3,-0.12,12.65,0.02,6.05,5596,5443,5900,01-11-2025,0,Drama;Documentary
200473,32,Male,India,English,Basic,31-12-2020,3.99,30.39,4,21.45,Horror,Mobile,7,3.61,3,1,7.08,0.031,6.36,5255,5651,5748,08-11-2025,0,Horror;Kids
200474,30,Male,UK,English,Standard,19-04-2022,7.99,43.44,4,35.69,Horror,Mobile,5,3.3,2,-1,9.94,0.065,9.95,5930,5501,5243,10-11-2025,0,Horror;Action
200475,45,Female,India,English,Premium,21-05-2020,12.99,14.64,6,26.82,Drama,Mobile,7,4.06,1,0.54,9.61,0.072,1.75,5677,5227,5732,11-11-2025,0,Drama;Kids
200476,40,Male,India,English,Basic,30-04-2025,3.99,8.3,4,24.45,Comedy,Mobile,7,4.51,1,0.59,6.94,0.013,1.86,5200,5898,5877,24-10-2025,0,Comedy;Action
200477,34,Female,India,English,Premium,29-09-2025,12.99,43.8,8,27.8,Drama,Mobile,2,4.61,2,0.42,10.64,0.007,4.36,5836,5814,5859,11-11-2025,0,Drama;Kids
200478,28,Female,India,English,Standard,13-09-2024,7.99,17.55,11,59.85,Comedy,Mobile,7,3.6,3,0.46,9.11,0.049,1.49,5827,5769,5582,11-09-2025,1,Comedy;Action
200479,32,Female,India,English,Standard,16-11-2020,7.99,43.06,2,36.36,Romance,Mobile,3,3.98,1,0.51,5.76,0.022,17.18,5669,5255,5395,09-11-2025,0,Romance;Kids
200480,22,Female,Canada,English,Standard,28-08-2021,7.99,89.72,4,38.62,Comedy,Mobile,7,4.07,1,0.54,19.04,0.066,21.42,5031,5070,5943,06-11-2025,0,Comedy;Documentary
200481,45,Other,UAE,Hindi,Standard,29-12-2023,7.99,117.47,6,22.78,Drama,TV,5,4.17,0,0,7.19,0.154,15.54,5578,5455,5725,27-10-2025,0,Drama;Documentary
200482,22,Male,USA,French,Free,12-02-2025,0,44.65,10,16.56,Comedy,TV,8,3.27,2,0.04,15.37,0.178,3.46,5601,5578,5337,09-11-2025,0,Comedy;Drama
200483,18,Female,India,Hindi,Standard,23-11-2024,7.99,52.37,3,26.81,Horror,Mobile,3,4.89,5,-0.62,16.01,0.099,15.39,5486,5002,5799,04-11-2025,0,Horror;Romance
200484,30,Male,India,English,Free,12-10-2022,0,39.38,5,49.38,Action,Mobile,7,4.36,1,0.64,17.54,0.092,7.6,5259,5495,5738,11-11-2025,0,Action;Kids
200485,50,Male,USA,English,Premium,14-08-2025,12.99,65.49,11,38.34,Comedy,Mobile,4,4.37,2,0.98,8.73,0.02,5.71,5253,5325,5781,05-11-2025,0,Comedy;Thriller
200486,50,Female,India,French,Premium,22-06-2020,12.99,57.62,7,40.99,Drama,TV,3,4.52,1,1,10.81,0.096,5.86,5494,5781,5279,10-11-2025,0,Drama;Horror
200487,40,Female,India,English,Basic,16-04-2025,3.99,56.98,6,42.39,Horror,Mobile,3,4.12,1,-0.29,10.99,0.033,8.96,5234,5403,5249,10-09-2025,1,Horror;Romance
200488,20,Other,India,English,Basic,21-08-2023,3.99,28.69,4,29.09,Documentary,Mobile,2,3.18,1,-0.83,15.16,0.05,4.96,5107,5851,5833,07-11-2025,0,Documentary;Drama
200489,28,Female,UAE,Hindi,Standard,03-08-2025,7.99,11.49,4,48.88,Comedy,TV,9,3.72,2,0.43,10.55,0.009,2.71,5581,5815,5708,28-10-2025,0,Comedy;Action
200490,40,Male,India,Hindi,Basic,05-06-2024,3.99,27.68,8,28.67,Drama,Mobile,10,2.81,2,-0.49,14.75,0.013,3,5790,5129,5030,29-10-2025,0,Drama;Thriller
200491,19,Male,India,Hindi,Premium,23-09-2022,12.99,12.21,5,49.06,Drama,Mobile,7,4.05,1,0.54,10.47,0.002,2.13,5336,5483,5927,06-11-2025,0,Drama;Romance
200492,19,Female,UK,English,Free,24-02-2021,0,18.5,2,39.42,Drama,Mobile,7,3.7,0,-1,18.7,0.068,5.63,5713,5146,5815,10-11-2025,0,Drama;Kids
200493,28,Male,India,English,Free,22-09-2022,0,33.7,0,17.11,Action,Desktop,4,3.78,0,0.85,11.93,0.011,33.36,5053,5625,5912,08-11-2025,0,Action;Documentary
200494,26,Male,India,French,Premium,29-08-2023,12.99,80.32,5,27.52,Kids,Desktop,4,4.52,4,0.29,11.21,0.04,14.75,5944,5800,5939,04-11-2025,0,Kids;Kids
200495,20,Male,India,English,Standard,01-01-2020,7.99,52.41,5,17.15,Thriller,TV,5,3.53,3,-0.95,14.04,0.011,8.71,5969,5096,5131,22-10-2025,0,Thriller;Documentary
200496,32,Male,India,Hindi,Standard,11-09-2021,7.99,45.15,5,46.63,Documentary,Mobile,3,3.65,3,0.38,21.81,0.048,8.57,5753,5501,5524,08-10-2025,0,Documentary;Comedy
200497,34,Male,UK,Hindi,Basic,30-09-2021,3.99,45.66,7,34.75,Thriller,Mobile,7,3.81,2,0.26,8.37,0.088,6.19,5844,5456,5460,02-09-2025,1,Thriller;Horror
200498,50,Male,India,Hindi,Standard,06-11-2022,7.99,79.33,0,12.72,Romance,Tablet,4,2.7,1,0.51,18.24,0.044,65.92,5687,5779,5395,07-11-2025,0,Romance;Horror
200499,45,Male,India,English,Standard,20-08-2023,7.99,37.33,3,38.76,Romance,Tablet,4,3.64,3,0.68,7.09,0.054,9.73,5042,5404,5528,31-10-2025,0,Romance;Documentary
200500,26,Male,UAE,English,Standard,29-04-2021,7.99,17.39,6,29.63,Drama,Mobile,4,2.31,2,-1,12.26,0.04,2.6,5260,5008,5413,07-11-2025,0,Drama;Horror
200501,34,Other,UAE,Hindi,Standard,28-10-2025,7.99,65.65,3,20.16,Comedy,Desktop,8,3.45,2,-0.08,7.23,0.012,15.63,5369,5220,5117,02-11-2025,0,Comedy;Romance
200502,34,Male,UAE,Telugu,Standard,29-12-2024,7.99,20.29,9,51.78,Action,Mobile,5,4.31,3,0.15,9.77,0.102,1.89,5210,5725,5149,09-11-2025,0,Action;Drama
200503,26,Male,India,French,Basic,21-04-2024,3.99,16.91,3,36.07,Drama,Mobile,3,4.07,2,0.02,7.93,0.117,3.49,5466,5102,5109,08-11-2025,0,Drama;Thriller
200504,18,Female,India,English,Basic,03-04-2022,3.99,69.12,4,32.07,Comedy,TV,11,3.44,0,-0.01,16.19,0.309,13.53,5042,5678,5236,11-11-2025,0,Comedy;Comedy
200505,22,Male,Australia,English,Standard,13-08-2024,7.99,64.13,11,31.01,Thriller,Mobile,7,3.82,3,0.83,9.02,0.002,4.99,5939,5774,5826,06-11-2025,0,Thriller;Kids
200506,34,Female,UK,French,Basic,14-09-2025,3.99,95.98,1,19.87,Horror,Desktop,5,3.16,3,-0.84,15.18,0.096,56.65,5353,5002,5427,02-11-2025,0,Horror;Documentary
200507,26,Female,India,Tamil,Standard,28-08-2023,7.99,107.21,10,21.95,Thriller,Mobile,6,3.8,2,0.03,8.84,0.018,10.43,5682,5714,5517,27-10-2025,0,Thriller;Documentary
200508,26,Male,India,Spanish,Basic,29-09-2020,3.99,37.55,4,47.85,Romance,Mobile,2,5,4,0.07,11.97,0.204,7.39,5894,5490,5180,26-10-2025,0,Romance;Kids
200509,36,Male,India,English,Standard,19-11-2023,7.99,98.34,10,30.26,Thriller,Desktop,1,4.91,0,0.13,20.75,0.224,9.85,5259,5841,5909,24-09-2025,0,Thriller;Thriller
200510,40,Female,Canada,Hindi,Standard,19-01-2024,7.99,19.26,2,35.22,Romance,Desktop,3,3.83,2,-0.39,7.53,0.064,7.14,5955,5695,5849,11-11-2025,0,Romance;Thriller
200511,24,Female,India,Hindi,Basic,07-04-2024,3.99,32.6,5,14.56,Action,Mobile,5,3.9,2,1,7.64,0.029,5.39,5998,5771,5396,05-11-2025,0,Action;Kids
200512,18,Male,India,Hindi,Free,05-10-2023,0,27.01,3,21.82,Documentary,Mobile,7,3.21,2,0.79,10.52,0.101,5.61,5337,5834,5977,04-11-2025,0,Documentary;Romance
200513,30,Female,India,English,Free,29-10-2022,0,20.3,6,41.1,Comedy,TV,3,3.32,3,1,11.89,0.023,3.23,5716,5740,5001,27-08-2025,1,Comedy;Documentary
200514,24,Male,USA,English,Standard,03-09-2022,7.99,94.03,4,38.78,Action,Mobile,4,4.02,0,0.58,15.72,0.019,15.72,5395,5200,5008,08-11-2025,0,Action;Action
200515,40,Other,UAE,Hindi,Standard,12-02-2025,7.99,67.12,2,52.53,Action,Tablet,2,3.49,0,0.66,12.26,0.093,25.48,5849,5969,5144,11-11-2025,0,Action;Documentary
200516,40,Male,India,English,Free,15-02-2023,0,32.81,4,48.43,Comedy,Desktop,5,4.34,0,0.2,13.47,0.005,6.13,5675,5026,5655,08-11-2025,0,Comedy;Romance
200517,40,Female,UK,English,Standard,07-05-2023,7.99,146.18,7,32.69,Drama,Mobile,2,4.74,2,1,5.07,0.049,19.28,5105,5994,5275,01-10-2025,0,Drama;Comedy
200518,24,Female,Australia,French,Basic,30-05-2023,3.99,37.71,6,39.73,Drama,Mobile,5,4,1,0.54,13.81,0.003,5.91,5690,5944,5665,20-10-2025,0,Drama;Drama
200519,28,Female,India,English,Basic,06-11-2024,3.99,79.72,7,31.83,Drama,Mobile,7,3.86,1,0.09,13.97,0.039,8.11,5703,5350,5287,06-11-2025,0,Drama;Documentary
200520,22,Female,India,Telugu,Premium,10-09-2022,12.99,146.44,3,55.55,Documentary,Desktop,3,2.79,2,1,16.03,0.052,34.92,5124,5102,5490,22-10-2025,0,Documentary;Romance
200521,26,Male,India,English,Basic,18-04-2020,3.99,61.29,5,46.49,Drama,Mobile,6,4.25,5,-0.58,10.03,0.083,10.64,5710,5648,5642,12-09-2025,1,Drama;Action
200522,45,Male,UK,Hindi,Basic,03-04-2021,3.99,101.66,10,36.7,Drama,Mobile,3,3.11,4,-0.24,11.96,0.059,10.53,5099,5963,5633,08-11-2025,0,Drama;Horror
200523,22,Male,USA,French,Free,05-09-2025,0,29.4,3,37,Romance,Mobile,10,3.55,3,1,16.24,0.022,7.99,5006,5331,5571,30-10-2025,0,Romance;Horror
200524,50,Male,USA,English,Free,29-06-2021,0,33.89,6,49.45,Comedy,Mobile,5,4.38,1,0.6,5.65,0.005,5.61,5800,5857,5729,10-09-2025,1,Comedy;Action
200525,20,Female,UK,English,Basic,07-07-2022,3.99,21.96,6,40.8,Thriller,Mobile,3,4.42,1,-1,1.23,0.094,2.61,5267,5372,5031,09-11-2025,0,Thriller;Romance
200526,28,Male,India,English,Free,16-02-2020,0,18.99,6,50.59,Drama,Mobile,7,3.52,1,0.81,5.35,0.143,2.25,5043,5197,5964,23-10-2025,0,Drama;Comedy
200527,30,Male,Canada,English,Standard,05-05-2025,7.99,64.89,6,13.06,Horror,Desktop,3,3.55,3,-0.41,8.16,0.062,10.06,5807,5510,5452,02-11-2025,0,Horror;Action
200528,22,Female,India,Tamil,Basic,02-01-2023,3.99,29.31,5,39.61,Documentary,Desktop,5,3.38,1,-0.14,18.43,0.03,4.69,5653,5972,5244,27-09-2025,0,Documentary;Action
200529,45,Female,India,Spanish,Standard,31-05-2025,7.99,74.15,5,29.85,Documentary,TV,4,3.08,0,1,24.18,0.019,12.27,5269,5030,5140,10-11-2025,0,Documentary;Documentary
200530,19,Female,USA,English,Free,17-11-2022,0,27.14,3,52.56,Comedy,Mobile,7,3.42,5,1,6.54,0.025,7.07,5551,5923,5401,07-11-2025,0,Comedy;Documentary
200531,40,Other,UK,English,Basic,19-03-2025,3.99,81.46,5,50.46,Romance,Mobile,4,2.83,1,1,11.49,0.019,16.22,5942,5299,5725,08-11-2025,0,Romance;Kids
200532,34,Male,India,English,Standard,23-09-2021,7.99,50.99,8,35.33,Drama,TV,4,4.21,2,-0.16,8.84,0.183,4.68,5674,5133,5541,21-10-2025,0,Drama;Comedy
200533,50,Male,UAE,Tamil,Premium,15-08-2023,12.99,136.44,7,50.36,Drama,Mobile,3,4.04,1,0.03,14.89,0.351,14.39,5195,5768,5982,09-11-2025,0,Drama;Comedy
200534,20,Female,Canada,English,Free,26-10-2021,0,6.34,2,52.83,Drama,Desktop,6,4.14,0,0.33,13.68,0.103,2.39,5928,5532,5164,07-11-2025,0,Drama;Comedy
200535,18,Female,India,Hindi,Premium,31-10-2023,12.99,36.09,3,35.74,Action,TV,10,3.23,0,0.72,6.74,0.218,7.29,5324,5308,5104,10-11-2025,0,Action;Kids
200536,30,Male,Australia,Hindi,Standard,12-07-2025,7.99,65.35,3,59.72,Thriller,Mobile,3,3.08,0,-0.01,8.27,0.164,16.01,5616,5021,5976,28-10-2025,0,Thriller;Comedy
200537,20,Female,India,Hindi,Standard,01-03-2020,7.99,37.15,7,34.69,Thriller,Desktop,5,3.83,2,1,11.14,0.015,5.15,5757,5899,5063,09-11-2025,0,Thriller;Romance
200538,40,Male,India,English,Standard,19-02-2025,7.99,52.11,2,32.85,Drama,Tablet,4,3.84,2,0.49,19.38,0.174,15.25,5065,5041,5015,11-11-2025,0,Drama;Horror
200539,34,Male,India,Hindi,Free,26-10-2021,0,24.37,7,43.66,Comedy,Mobile,5,3.71,2,1,8.08,0.069,2.66,5201,5892,5798,06-11-2025,0,Comedy;Romance
200540,28,Female,Canada,English,Free,08-09-2022,0,23.94,4,31.46,Romance,Mobile,2,3.63,2,-0.27,2.69,0.082,4.42,5881,5498,5494,07-11-2025,0,Romance;Thriller
200541,34,Female,USA,English,Standard,10-11-2025,7.99,12.78,9,35.85,Thriller,Mobile,3,4.83,1,-0.05,19.82,0.19,1.1,5242,5960,5179,10-11-2025,0,Thriller;Kids
200542,24,Female,India,Telugu,Basic,27-02-2025,3.99,42.52,10,49.09,Romance,Mobile,4,4.06,3,0.35,14.98,0.029,4.14,5007,5876,5523,10-11-2025,0,Romance;Thriller
200543,34,Male,India,Tamil,Premium,03-07-2021,12.99,203.23,4,35.19,Drama,Mobile,6,4.98,2,-0.08,5.02,0.005,35.77,5219,5964,5441,20-10-2025,0,Drama;Kids
200544,24,Female,USA,English,Basic,19-12-2023,3.99,39.93,5,18.05,Romance,Mobile,7,4.56,4,0.83,13.84,0,5.93,5003,5472,5525,12-09-2025,1,Romance;Thriller
200545,50,Male,India,English,Free,12-03-2023,0,27.75,5,38.67,Action,Tablet,4,4.82,3,0.84,16.87,0.135,4.76,5854,5967,5727,10-11-2025,0,Action;Action
200546,28,Male,Canada,English,Standard,18-02-2022,7.99,167.87,4,28.04,Drama,Mobile,7,3.16,1,0.06,12.56,0.028,39.85,5464,5664,5488,09-11-2025,0,Drama;Comedy
200547,32,Female,UAE,English,Basic,22-10-2020,3.99,175.98,5,43.65,Drama,Mobile,4,4.16,1,0.59,20.18,0,34.19,5968,5308,5311,12-10-2025,0,Drama;Romance
200548,40,Female,India,English,Standard,18-01-2023,7.99,24.03,7,41.96,Action,TV,5,3.54,2,1,15.33,0.049,3.44,5965,5459,5738,11-11-2025,0,Action;Romance
200549,24,Female,Australia,English,Standard,01-02-2022,7.99,177.06,7,49.71,Documentary,Mobile,6,2.8,3,0.83,13.83,0.113,22.41,5305,5514,5575,26-10-2025,0,Documentary;Comedy
200550,18,Female,India,English,Premium,11-01-2024,12.99,63.09,5,44.08,Comedy,Desktop,9,4.7,3,0.59,13.22,0.084,9.66,5314,5503,5767,20-10-2025,0,Comedy;Thriller
200551,34,Female,Australia,Tamil,Standard,10-06-2020,7.99,18.64,10,45.9,Comedy,Mobile,3,3.62,2,0.98,12.82,0.08,1.83,5478,5044,5980,07-11-2025,0,Comedy;Documentary
200552,34,Female,USA,Hindi,Standard,26-09-2024,7.99,93.97,6,28.31,Documentary,Mobile,9,3.17,0,1,17.27,0.03,12.83,5796,5041,5130,08-11-2025,0,Documentary;Kids
200553,18,Male,USA,Hindi,Standard,24-10-2021,7.99,16.41,7,43.04,Action,Mobile,6,3.55,1,1,11.1,0.157,2.28,5883,5838,5968,31-10-2025,0,Action;Action
200554,19,Male,India,English,Premium,15-07-2022,12.99,58.95,6,54.68,Thriller,TV,2,3.32,3,0.16,17.7,0.009,6.79,5411,5263,5466,30-10-2025,0,Thriller;Romance
200555,50,Male,Canada,French,Basic,29-07-2020,3.99,29.64,7,28.11,Thriller,Mobile,9,3.38,4,0.74,13.87,0.267,3.75,5498,5294,5952,27-10-2025,0,Thriller;Drama
200556,26,Male,India,Telugu,Free,21-11-2024,0,28.23,6,53,Drama,TV,4,3.67,2,0.02,12.63,0.085,3.77,5534,5978,5502,25-10-2025,0,Drama;Action
200557,32,Female,India,Telugu,Basic,21-09-2025,3.99,11.24,5,29.51,Action,Mobile,5,4.84,4,0.17,10.15,0.045,1.69,5606,5685,5263,08-11-2025,0,Action;Action
200558,30,Female,India,Telugu,Basic,30-11-2022,3.99,8.92,5,26.48,Comedy,Mobile,5,3.4,3,0.49,10.21,0.086,1.58,5357,5009,5171,31-10-2025,0,Comedy;Thriller
200559,45,Male,USA,Spanish,Standard,29-09-2023,7.99,93.05,5,37.96,Horror,Mobile,4,4.8,1,-0.67,13.91,0.098,16.49,5071,5053,5927,10-11-2025,0,Horror;Comedy
200560,24,Male,India,Hindi,Standard,27-08-2022,7.99,119.86,9,42.16,Thriller,Desktop,3,4.31,2,0.42,18.08,0.043,9.77,5882,5796,5957,04-11-2025,0,Thriller;Kids
